Quarter,Quarter Sort Val,College,Department,Major,NewFreshman-M,NewFreshman-F,NewFreshman-Total,Freshman-M,Freshman-F,Freshman-Total,Sophomore-M,Sophomore-F,Sophomore-Total,Junior-M,Junior-F,Junior-Total,Senior-M,Senior-F,Senior-Total,Special-M,Special-F,Special-Total,Total-M,Total-F,Total
fa12,123,MUIR,MATH,Prob&Stats,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,4,0,4
fa12,123,MUIR,MUS,Mu-CompArt,0,0,0,0,0,0,1,0,1,3,1,4,5,0,5,0,0,0,9,1,10
fa12,123,MUIR,MUS,Music,2,0,2,1,0,1,1,2,3,2,1,3,0,1,1,0,0,0,6,4,10
fa12,123,MUIR,MUS,Music Hum,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
fa12,123,MUIR,NENG,NanoEng,5,3,8,0,0,0,3,1,4,11,1,12,6,3,9,0,0,0,25,8,33
fa12,123,MUIR,PHIL,Philosophy,0,0,0,0,0,0,0,0,0,4,1,5,9,4,13,0,0,0,13,5,18
fa12,123,MUIR,PHYS,Biophysics,1,0,1,0,0,0,0,0,0,4,1,5,3,1,4,0,0,0,8,2,10
fa12,123,MUIR,PHYS,Phy/ErthSc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
fa12,123,MUIR,PHYS,Phys/Astro,2,1,3,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,5,3,8
fa12,123,MUIR,PHYS,Phys/Mtrls,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
fa12,123,MUIR,PHYS,Physics,2,1,3,0,0,0,0,0,0,5,0,5,7,0,7,0,0,0,14,1,15
fa12,123,MUIR,POLI,Polit Sci,0,2,2,0,0,0,5,1,6,13,15,28,20,13,33,0,0,0,38,31,69
fa12,123,MUIR,POLI,PolSc-Amer,1,2,3,0,0,0,0,0,0,2,1,3,4,3,7,0,0,0,7,6,13
fa12,123,MUIR,POLI,PolSc-Intl,0,1,1,0,0,0,2,4,6,3,9,12,8,8,16,0,0,0,13,22,35
fa12,123,MUIR,POLI,PolSc-PLaw,1,1,2,1,0,1,2,1,3,7,3,10,2,5,7,0,0,0,13,10,23
fa12,123,MUIR,POLI,PolSc-PPol,0,0,0,0,0,0,0,2,2,2,0,2,1,0,1,0,0,0,3,2,5
fa12,123,MUIR,POLI,PolSc-Thry,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,2,1,3
fa12,123,MUIR,PSYC,Psychology,10,34,44,1,5,6,8,45,53,28,65,93,27,100,127,0,0,0,74,249,323
fa12,123,MUIR,RELI,Relig/Stu,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2
fa12,123,MUIR,RUSS,Russ&SovSt,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2
fa12,123,MUIR,SE,Engin Sci,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
fa12,123,MUIR,SE,Struct Eng,5,7,12,2,1,3,7,2,9,18,9,27,26,10,36,0,0,0,58,29,87
fa12,123,MUIR,SIO,Earth Sci,1,1,2,0,0,0,1,1,2,1,3,4,4,2,6,0,0,0,7,7,14
fa12,123,MUIR,SIO,ErSc-Geol,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
fa12,123,MUIR,SIO,Marine Bio,0,1,1,0,1,1,0,6,6,2,2,4,2,0,2,0,0,0,4,10,14
fa12,123,MUIR,SOC,SocAmSt,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,2
fa12,123,MUIR,SOC,SocCulCom,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,0,0,2,2,4
fa12,123,MUIR,SOC,SocEconSoc,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2
fa12,123,MUIR,SOC,SocIntlStu,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
fa12,123,MUIR,SOC,Sociology,1,0,1,1,1,2,0,2,2,7,22,29,12,17,29,0,0,0,21,42,63
fa12,123,MUIR,SOC,SocLawSoc,0,0,0,0,0,0,0,4,4,0,2,2,2,4,6,0,0,0,2,10,12
fa12,123,MUIR,SOC,SocSciMed,0,0,0,0,0,0,0,1,1,0,1,1,1,4,5,0,0,0,1,6,7
fa12,123,MUIR,SOC,SocSolneq,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,4,4
fa12,123,MUIR,THEA,Dance,0,1,1,0,0,0,0,1,1,0,1,1,0,4,4,0,0,0,0,7,7
fa12,123,MUIR,THEA,Theatre,0,1,1,2,2,4,0,1,1,4,6,10,4,7,11,0,0,0,10,17,27
fa12,123,MUIR,TWS,ThirdWldSt,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
fa12,123,MUIR,UNAF,UndecHumAr,1,6,7,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,7,9
fa12,123,MUIR,UNAF,Undeclared,40,64,104,4,7,11,13,15,28,10,5,15,0,0,0,0,0,0,67,91,158
fa12,123,MUIR,UNAF,UndecPhysS,5,6,11,1,0,1,3,1,4,0,0,0,0,0,0,0,0,0,9,7,16
fa12,123,MUIR,UNAF,UndecSocSc,1,11,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,12,13
fa12,123,MUIR,USP,Urb Stu&Pl,0,0,0,1,0,1,0,1,1,8,4,12,8,7,15,0,0,0,17,12,29
fa12,123,MUIR,VIS,Art Hst/Cr,0,0,0,0,0,0,1,1,2,0,1,1,0,4,4,0,0,0,1,6,7
fa12,123,MUIR,VIS,Media,1,2,3,0,0,0,0,0,0,9,8,17,10,14,24,0,0,0,20,24,44
fa12,123,MUIR,VIS,Studio VA,0,1,1,0,0,0,0,1,1,0,3,3,3,4,7,0,0,0,3,9,12
fa12,123,MUIR,VIS,VA-CompArt,0,1,1,0,0,0,1,0,1,3,2,5,0,3,3,0,0,0,4,6,10
fa12,123,REVELLE,ANTH,Anth-Arch,0,2,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,4,4
fa12,123,REVELLE,ANTH,Anth-Biol,1,3,4,0,0,0,0,1,1,1,1,2,2,1,3,0,0,0,4,6,10
fa12,123,REVELLE,ANTH,Anth-Soci,1,0,1,0,0,0,0,1,1,2,2,4,0,1,1,0,0,0,3,4,7
fa12,123,REVELLE,BENG,Bioen:Binf,2,2,4,0,1,1,2,1,3,2,3,5,4,3,7,0,0,0,10,10,20
fa12,123,REVELLE,BENG,Bioeng:PM,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,0,0,4,2,6
fa12,123,REVELLE,BENG,BioengBiot,13,2,15,1,0,1,4,5,9,4,3,7,21,10,31,0,0,0,43,20,63
fa12,123,REVELLE,BENG,Bioengin,8,4,12,0,1,1,3,6,9,7,5,12,7,5,12,0,0,0,25,21,46
fa12,123,REVELLE,BIOL,Bioc/CellB,24,16,40,0,2,2,3,10,13,14,18,32,46,39,85,0,0,0,87,85,172
fa12,123,REVELLE,BIOL,BiolBioinf,1,1,2,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,3,2,5
fa12,123,REVELLE,BIOL,Ec/Beh/Evo,2,1,3,0,0,0,0,1,1,2,2,4,3,9,12,0,0,0,7,13,20
fa12,123,REVELLE,BIOL,Genl Biol,23,28,51,0,2,2,2,10,12,14,15,29,30,68,98,0,0,0,69,123,192
fa12,123,REVELLE,BIOL,Human Bio,31,49,80,2,1,3,13,25,38,18,40,58,66,78,144,0,0,0,130,193,323
fa12,123,REVELLE,BIOL,Microbiol,4,3,7,0,0,0,2,1,3,3,1,4,5,9,14,0,0,0,14,14,28
fa12,123,REVELLE,BIOL,Molec Biol,6,6,12,0,0,0,0,2,2,2,4,6,5,11,16,0,0,0,13,23,36
fa12,123,REVELLE,BIOL,PhyslNeuro,19,17,36,1,1,2,1,10,11,9,8,17,21,41,62,0,0,0,51,77,128
fa12,123,REVELLE,CENG,Chem Engin,37,12,49,1,0,1,8,3,11,19,5,24,21,14,35,0,0,0,86,34,120
fa12,123,REVELLE,CGS,CritGendSt,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2
fa12,123,REVELLE,CHEM,Bioch/Chem,14,11,25,0,2,2,12,12,24,13,15,28,24,23,47,0,0,0,63,63,126
fa12,123,REVELLE,CHEM,Bioinform,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
fa12,123,REVELLE,CHEM,Chem Educ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2
fa12,123,REVELLE,CHEM,Chem Phys,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,3
fa12,123,REVELLE,CHEM,Chemistry,10,10,20,1,1,2,3,4,7,5,3,8,13,12,25,0,0,0,32,30,62
fa12,123,REVELLE,CHEM,Envir Chem,0,2,2,0,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,6,6
fa12,123,REVELLE,CHEM,MolecSynth,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
fa12,123,REVELLE,CHEM,Pharm Chem,7,19,26,0,2,2,7,8,15,13,14,27,19,46,65,0,0,0,46,89,135
fa12,123,REVELLE,CHIN,Chinese St,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
fa12,123,REVELLE,CLAS,Classic St,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2
fa12,123,REVELLE,COGS,Cog Sci,1,8,9,0,0,0,0,6,6,5,5,10,6,6,12,0,0,0,12,25,37
fa12,123,REVELLE,COGS,CogSc/ClAs,0,1,1,0,0,0,0,2,2,0,2,2,1,4,5,0,0,0,1,9,10
fa12,123,REVELLE,COGS,CogSc/Comp,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2
fa12,123,REVELLE,COGS,CogSc/HCI,0,0,0,0,0,0,1,0,1,0,1,1,5,1,6,0,0,0,6,2,8
fa12,123,REVELLE,COGS,CogSc/HCog,0,0,0,0,0,0,0,1,1,1,1,2,0,2,2,0,0,0,1,4,5
fa12,123,REVELLE,COGS,CogSc/Neur,2,5,7,0,0,0,1,3,4,4,12,16,6,22,28,0,0,0,13,42,55
fa12,123,REVELLE,COMM,Communic,1,0,1,0,0,0,2,4,6,6,6,12,10,10,20,0,0,0,19,20,39
fa12,123,REVELLE,CSE,Comp Sci,45,4,49,4,0,4,10,4,14,31,5,36,67,10,77,0,0,0,157,23,180
fa12,123,REVELLE,CSE,CompEngCSE,13,2,15,3,0,3,7,1,8,5,0,5,7,2,9,0,0,0,35,5,40
fa12,123,REVELLE,CSE,CompScBinf,2,2,4,0,0,0,1,0,1,3,1,4,4,4,8,0,0,0,10,7,17
fa12,123,REVELLE,ECE,CompEngECE,4,1,5,0,0,0,2,1,3,2,0,2,5,0,5,0,0,0,13,2,15
fa12,123,REVELLE,ECE,Electr Eng,27,4,31,2,0,2,20,3,23,8,1,9,42,7,49,0,0,0,99,15,114
fa12,123,REVELLE,ECE,EleEng&Soc,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2
fa12,123,REVELLE,ECE,Engin Phys,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
fa12,123,REVELLE,ECE,Pr-EngPhys,2,1,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,1,5
fa12,123,REVELLE,ECON,Ec-Mth&Ecn,2,3,5,0,0,0,4,2,6,4,2,6,8,2,10,0,0,0,18,9,27
fa12,123,REVELLE,ECON,Econ-MgtSc,5,6,11,2,0,2,5,5,10,13,7,20,38,13,51,0,0,0,63,31,94
fa12,123,REVELLE,ECON,Economics,14,10,24,1,3,4,10,7,17,34,13,47,45,31,76,0,0,0,104,64,168
fa12,123,REVELLE,ESYS,EnvSys(EB),0,4,4,0,0,0,1,3,4,4,7,11,4,17,21,0,0,0,9,31,40
fa12,123,REVELLE,ESYS,EnvSys(EC),0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,2,2,4
fa12,123,REVELLE,ESYS,EnvSys(EP),0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
fa12,123,REVELLE,ESYS,EnvSys(ES),1,3,4,0,0,0,1,0,1,1,0,1,3,0,3,0,0,0,6,3,9
fa12,123,REVELLE,ETHN,Ethnic St,0,0,0,0,0,0,0,1,1,0,1,1,2,1,3,0,0,0,2,3,5
fa12,123,REVELLE,GMST,German Stu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
fa12,123,REVELLE,HDP,Human Dev,0,0,0,0,0,0,0,0,0,0,1,1,0,9,9,0,0,0,0,10,10
fa12,123,REVELLE,HDP,Pr-HumnDev,0,1,1,0,0,0,3,3,6,0,8,8,0,2,2,0,0,0,3,14,17
fa12,123,REVELLE,HIST,History,1,1,2,0,0,0,0,0,0,1,1,2,7,5,12,0,0,0,9,7,16
fa12,123,REVELLE,INTL,Int-5yrEC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2
fa12,123,REVELLE,INTL,Int-5yrPS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
fa12,123,REVELLE,INTL,IntSt-Anth,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,2
fa12,123,REVELLE,INTL,IntSt-Econ,0,0,0,0,0,0,0,2,2,1,4,5,3,2,5,0,0,0,4,8,12
fa12,123,REVELLE,INTL,IntSt-Hist,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,3
fa12,123,REVELLE,INTL,IntSt-Ling,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,4,4
fa12,123,REVELLE,INTL,IntSt-PolS,0,0,0,1,0,1,0,0,0,0,4,4,5,5,10,0,0,0,6,9,15
fa12,123,REVELLE,INTL,IntSt-Soc,0,1,1,0,0,0,0,1,1,0,2,2,0,3,3,0,0,0,0,7,7
fa12,123,REVELLE,JAPN,JapaneseSt,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,2
fa12,123,REVELLE,LING,Ling-CogLn,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,0,0,0,1,5,6
fa12,123,REVELLE,LING,Ling-LSoc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
fa12,123,REVELLE,LING,Linguistcs,1,1,2,0,0,0,0,0,0,2,0,2,3,2,5,0,0,0,6,3,9
fa12,123,REVELLE,LIT,Lit/Compos,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
fa12,123,REVELLE,LIT,Lit/Engl,1,0,1,0,1,1,0,1,1,1,0,1,2,1,3,0,0,0,4,3,7
fa12,123,REVELLE,LIT,Lit/World,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
fa12,123,REVELLE,LIT,Lit/Writng,0,3,3,0,0,0,0,0,0,2,4,6,2,7,9,0,0,0,4,14,18
fa12,123,REVELLE,LIT,Pre-Lit/Wr,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
fa12,123,REVELLE,LIT,Spanish Lt,0,0,0,0,0,0,1,1,2,0,2,2,0,1,1,0,0,0,1,4,5
fa12,123,REVELLE,MAE,Aerosp Eng,16,3,19,0,0,0,3,3,6,8,1,9,18,5,23,0,0,0,45,12,57
fa12,123,REVELLE,MAE,Engin Sci,0,0,0,0,0,0,1,0,1,6,1,7,5,2,7,0,0,0,12,3,15
fa12,123,REVELLE,MAE,Envir Eng,6,2,8,0,2,2,4,5,9,5,2,7,14,3,17,0,0,0,29,14,43
fa12,123,REVELLE,MAE,Mech Engin,5,1,6,1,0,1,4,0,4,15,2,17,32,6,38,0,0,0,57,9,66
fa12,123,REVELLE,MATH,Appld Math,7,6,13,0,0,0,3,2,5,2,2,4,7,2,9,0,0,0,19,12,31
fa12,123,REVELLE,MATH,Math/SecEd,0,2,2,0,0,0,2,0,2,0,1,1,1,1,2,0,0,0,3,4,7
fa12,123,REVELLE,MATH,Mathematcs,6,4,10,2,0,2,1,3,4,1,3,4,5,6,11,0,0,0,15,16,31
fa12,123,REVELLE,MATH,Mth-CompSc,0,0,0,0,0,0,0,1,1,0,0,0,2,1,3,0,0,0,2,2,4
fa12,123,REVELLE,MATH,Mth-Mth&Ec,2,4,6,0,0,0,0,4,4,1,0,1,3,2,5,0,0,0,6,10,16
fa12,123,REVELLE,MATH,Mth-SciCom,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
fa12,123,REVELLE,MATH,Mth/ApldSc,2,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,4,0,4
fa12,123,REVELLE,MATH,Pr-Math CS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
fa12,123,REVELLE,MATH,Prob&Stats,0,0,0,0,0,0,0,0,0,1,1,2,3,1,4,0,0,0,4,2,6
fa12,123,REVELLE,MUS,Mu-CompArt,0,0,0,0,0,0,0,0,0,2,0,2,4,0,4,0,0,0,6,0,6
fa12,123,REVELLE,MUS,Music,2,2,4,0,0,0,0,1,1,0,0,0,4,1,5,0,0,0,6,4,10
fa12,123,REVELLE,NENG,NanoEng,15,3,18,0,1,1,10,1,11,6,3,9,25,7,32,0,0,0,56,15,71
fa12,123,REVELLE,PHIL,Philosophy,0,1,1,0,0,0,2,0,2,2,2,4,4,1,5,0,0,0,8,4,12
fa12,123,REVELLE,PHYS,Biophysics,2,2,4,0,0,0,1,0,1,4,1,5,2,2,4,0,0,0,9,5,14
fa12,123,REVELLE,PHYS,Chem Phys,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
fa12,123,REVELLE,PHYS,GenPys/SEd,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
fa12,123,REVELLE,PHYS,Phy/ErthSc,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2
fa12,123,REVELLE,PHYS,Phys/Astro,1,3,4,0,1,1,0,1,1,4,1,5,4,2,6,0,0,0,9,8,17
fa12,123,REVELLE,PHYS,Phys/Comp,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
fa12,123,REVELLE,PHYS,Phys/Mtrls,0,0,0,0,0,0,0,0,0,2,1,3,2,0,2,0,0,0,4,1,5
fa12,123,REVELLE,PHYS,Physics,4,1,5,0,1,1,3,1,4,2,1,3,8,2,10,0,0,0,17,6,23
fa12,123,REVELLE,POLI,Polit Sci,2,2,4,0,0,0,2,1,3,5,7,12,6,6,12,0,0,0,15,16,31
fa12,123,REVELLE,POLI,PolSc-Amer,0,0,0,0,0,0,1,0,1,1,1,2,4,2,6,0,0,0,6,3,9
fa12,123,REVELLE,POLI,PolSc-Comp,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,2
fa12,123,REVELLE,POLI,PolSc-Intl,0,1,1,0,1,1,0,1,1,3,3,6,3,4,7,0,0,0,6,10,16
fa12,123,REVELLE,POLI,PolSc-PLaw,2,1,3,0,0,0,0,2,2,2,3,5,1,0,1,0,0,0,5,6,11
fa12,123,REVELLE,POLI,PolSc-PPol,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,2,3
fa12,123,REVELLE,POLI,PolSc-Thry,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,2,3
fa12,123,REVELLE,PSYC,Psychology,9,13,22,2,2,4,10,29,39,15,35,50,36,63,99,0,0,0,72,142,214
fa12,123,REVELLE,RELI,Relig/Stu,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
fa12,123,REVELLE,RUSS,Russ&SovSt,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
fa12,123,REVELLE,SE,Engin Sci,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,4
fa12,123,REVELLE,SE,Struct Eng,17,5,22,0,0,0,16,1,17,15,4,19,24,8,32,0,0,0,72,18,90
fa12,123,REVELLE,SIO,Earth Sci,0,0,0,0,0,0,0,0,0,0,2,2,1,3,4,0,0,0,1,5,6
fa12,123,REVELLE,SIO,Marine Bio,0,4,4,0,0,0,0,1,1,0,2,2,1,1,2,0,0,0,1,8,9
fa12,123,REVELLE,SOC,SocEconSoc,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2
fa12,123,REVELLE,SOC,Sociology,1,1,2,0,0,0,0,1,1,1,2,3,6,2,8,0,0,0,8,6,14
fa12,123,REVELLE,SOC,SocLawSoc,0,1,1,0,1,1,0,2,2,0,1,1,0,1,1,0,0,0,0,6,6
fa12,123,REVELLE,SOC,SocSciMed,0,0,0,0,0,0,0,1,1,0,3,3,0,4,4,0,0,0,0,8,8
fa12,123,REVELLE,SOC,SocSolneq,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
fa12,123,REVELLE,THEA,Dance,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
fa12,123,REVELLE,THEA,Theatre,0,2,2,0,0,0,0,0,0,2,0,2,0,3,3,0,0,0,2,5,7
fa12,123,REVELLE,TWS,ThirdWldSt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
fa12,123,REVELLE,UNAF,Limited St,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18,9,9,18
fa12,123,REVELLE,UNAF,Spec-Emply,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,5,6
fa12,123,REVELLE,UNAF,UndecHumAr,3,6,9,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,5,7,12
fa12,123,REVELLE,UNAF,Undeclared,35,54,89,2,1,3,11,12,23,4,5,9,0,0,0,0,0,0,52,72,124
fa12,123,REVELLE,UNAF,UndecPhysS,10,11,21,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,10,13,23
fa12,123,REVELLE,UNAF,UndecSocSc,8,5,13,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,7,15
fa12,123,REVELLE,USP,Urb Stu&Pl,1,2,3,0,0,0,0,0,0,1,1,2,3,0,3,0,0,0,5,3,8
fa12,123,REVELLE,VIS,Media,0,0,0,0,0,0,1,0,1,1,1,2,2,1,3,0,0,0,4,2,6
fa12,123,REVELLE,VIS,Studio VA,0,0,0,0,0,0,1,0,1,1,1,2,0,2,2,0,0,0,2,3,5
fa12,123,REVELLE,VIS,VA-CompArt,1,0,1,0,0,0,1,1,2,0,2,2,3,3,6,0,0,0,5,6,11
fa12,123,ROOSEVELT,ANTH,Anth-Arch,1,3,4,0,0,0,0,1,1,1,3,4,0,3,3,0,0,0,2,10,12
fa12,123,ROOSEVELT,ANTH,Anth-Biol,0,1,1,0,0,0,0,1,1,1,0,1,1,4,5,0,0,0,2,6,8
fa12,123,ROOSEVELT,ANTH,Anth-Soci,0,4,4,0,0,0,0,1,1,5,8,13,3,7,10,0,0,0,8,20,28
fa12,123,ROOSEVELT,BENG,Bioen:Binf,2,3,5,0,0,0,1,2,3,1,5,6,3,1,4,0,0,0,7,11,18
fa12,123,ROOSEVELT,BENG,Bioeng:PM,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0,0,0,5,1,6
fa12,123,ROOSEVELT,BENG,BioengBiot,1,1,2,0,0,0,0,1,1,2,2,4,11,3,14,0,0,0,14,7,21
fa12,123,ROOSEVELT,BENG,Bioengin,1,3,4,0,0,0,2,2,4,3,3,6,4,4,8,0,0,0,10,12,22
fa12,123,ROOSEVELT,BIOL,Bioc/CellB,8,4,12,1,0,1,2,3,5,13,5,18,10,29,39,0,0,0,34,41,75
fa12,123,ROOSEVELT,BIOL,BiolBioinf,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
fa12,123,ROOSEVELT,BIOL,Ec/Beh/Evo,0,1,1,0,0,0,0,4,4,1,0,1,4,4,8,0,0,0,5,9,14
fa12,123,ROOSEVELT,BIOL,Genl Biol,4,13,17,1,2,3,2,4,6,7,11,18,30,34,64,0,0,0,44,64,108
fa12,123,ROOSEVELT,BIOL,Human Bio,7,21,28,1,1,2,6,15,21,17,26,43,34,49,83,0,0,0,65,112,177
fa12,123,ROOSEVELT,BIOL,Microbiol,2,2,4,0,0,0,0,2,2,1,3,4,2,1,3,0,0,0,5,8,13
fa12,123,ROOSEVELT,BIOL,Molec Biol,1,1,2,0,0,0,1,2,3,2,2,4,1,3,4,0,0,0,5,8,13
fa12,123,ROOSEVELT,BIOL,PhyslNeuro,5,8,13,0,0,0,3,12,15,1,7,8,13,13,26,0,0,0,22,40,62
fa12,123,ROOSEVELT,CENG,Chem Engin,5,2,7,0,0,0,2,1,3,8,4,12,16,2,18,0,0,0,31,9,40
fa12,123,ROOSEVELT,CGS,CritGendSt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
fa12,123,ROOSEVELT,CHEM,Bioch/Chem,7,11,18,0,3,3,2,6,8,11,10,21,11,22,33,0,0,0,31,52,83
fa12,123,ROOSEVELT,CHEM,Chem Phys,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
fa12,123,ROOSEVELT,CHEM,Chemistry,5,8,13,0,0,0,5,3,8,4,1,5,5,3,8,0,0,0,19,15,34
fa12,123,ROOSEVELT,CHEM,Envir Chem,0,1,1,0,0,0,0,0,0,1,0,1,4,1,5,0,0,0,5,2,7
fa12,123,ROOSEVELT,CHEM,MolecSynth,0,1,1,0,0,0,0,0,0,1,0,1,0,3,3,0,0,0,1,4,5
fa12,123,ROOSEVELT,CHEM,Pharm Chem,9,11,20,0,0,0,5,4,9,6,7,13,12,13,25,0,0,0,32,35,67
fa12,123,ROOSEVELT,CHIN,Chinese St,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,0,0,0,1,4,5
fa12,123,ROOSEVELT,CLAS,Classic St,1,1,2,0,0,0,0,0,0,1,2,3,0,1,1,0,0,0,2,4,6
fa12,123,ROOSEVELT,COGS,Cog Sci,1,8,9,0,0,0,1,3,4,3,5,8,3,7,10,0,0,0,8,23,31
fa12,123,ROOSEVELT,COGS,CogSc/ClAs,0,1,1,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,6,6
fa12,123,ROOSEVELT,COGS,CogSc/Comp,0,0,0,0,0,0,0,1,1,0,0,0,1,2,3,0,0,0,1,3,4
fa12,123,ROOSEVELT,COGS,CogSc/HCI,0,0,0,1,0,1,1,1,2,2,3,5,2,2,4,0,0,0,6,6,12
fa12,123,ROOSEVELT,COGS,CogSc/HCog,0,0,0,0,1,1,1,2,3,1,0,1,1,1,2,0,0,0,3,4,7
fa12,123,ROOSEVELT,COGS,CogSc/Neur,0,4,4,0,1,1,3,3,6,2,8,10,9,19,28,0,0,0,14,35,49
fa12,123,ROOSEVELT,COMM,Communic,3,15,18,0,1,1,1,8,9,6,46,52,15,50,65,0,0,0,25,120,145
fa12,123,ROOSEVELT,CSE,Comp Sci,17,8,25,0,1,1,7,1,8,26,1,27,37,8,45,0,0,0,87,19,106
fa12,123,ROOSEVELT,CSE,CompEngCSE,13,1,14,0,0,0,4,1,5,5,0,5,6,1,7,0,0,0,28,3,31
